set contour 
set terminal gif animate 
set out 'anim.gif' 
1.7 1.6 -21.5615
1.7 1.7 -11.3021
1.7 1.8 -5.51624
1.7 1.9 -2.20286
1.7 2 0

1.8 0 0
1.8 0.1 -2.07883
1.8 0.2 -4.89736
1.8 0.3 -9.21285
1.8 0.4 -15.6383
1.8 0.5 -23.7188
1.8 0.6 -30.0495
1.8 0.7 -34.1363
1.8 0.8 -36.4951
1.8 0.9 -37.6811
1.8 1 -38.0389
1.8 1.1 -37.6811
1.8 1.2 -36.4951
1.8 1.3 -34.1363
1.8 1.4 -30.0495
1.8 1.5 -23.7188
1.8 1.6 -15.6383
1.8 1.7 -9.21285
1.8 1.8 -4.89736
1.8 1.9 -2.07883
1.8 2 0

1.9 0 0
1.9 0.1 -1.21509
1.9 0.2 -2.78152
1.9 0.3 -5.01363
1.9 0.4 -8.06013
1.9 0.5 -11.5886
1.9 0.6 -14.5754
1.9 0.7 -16.6634
1.9 0.8 -17.942
1.9 0.9 -18.6094
1.9 1 -18.8144
1.9 1.1 -18.6094
1.9 1.2 -17.942
1.9 1.3 -16.6634
1.9 1.4 -14.5754
1.9 1.5 -11.5886
1.9 1.6 -8.06013
1.9 1.7 -5.01363
1.9 1.8 -2.78152
1.9 1.9 -1.21509
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.2323
0.1 0.2 68.2357
0.1 0.3 76.7813
0.1 0.4 81.1377
0.1 0.5 83.5639
0.1 0.6 84.9888
0.1 0.7 85.8424
0.1 0.8 86.343
0.1 0.9 86.6057
0.1 1 86.6875
0.1 1.1 86.6058
0.1 1.2 86.3432
0.1 1.3 85.8427
0.1 1.4 84.9891
0.1 1.5 83.5643
0.1 1.6 81.138
0.1 1.7 76.7816
0.1 1.8 68.236
0.1 1.9 49.2325
0.1 2 0

0.2 0 0
0.2 0.1 28.6937
0.2 0.2 46.9295
0.2 0.3 57.752
0.2 0.4 64.2057
0.2 0.5 68.1296
0.2 0.6 70.5491
0.2 0.7 72.0382
0.2 0.8 72.9243
0.2 0.9 73.3927
0.2 1 73.539
0.2 1.1 73.3928
0.2 1.2 72.9246
0.2 1.3 72.0387
0.2 1.4 70.5497
0.2 1.5 68.1303
0.2 1.6 64.2064
0.2 1.7 57.7526
0.2 1.8 46.93
0.2 1.9 28.694
0.2 2 0

0.3 0 0
0.3 0.1 18.6131
0.3 0.2 33.0369
0.3 0.3 43.0917
0.3 0.4 49.8041
0.3 0.5 54.2002
0.3 0.6 57.0404
0.3 0.7 58.8378
0.3 0.8 59.9238
0.3 0.9 60.5023
0.3 1 60.6836
0.3 1.1 60.5026
0.3 1.2 59.9243
0.3 1.3 58.8384
0.3 1.4 57.0412
0.3 1.5 54.2011
0.3 1.6 49.805
0.3 1.7 43.0925
0.3 1.8 33.0375
0.3 1.9 18.6135
0.3 2 0

0.4 0 0
0.4 0.1 12.7221
0.4 0.2 23.5134
0.4 0.3 31.7743
0.4 0.4 37.7193
0.4 0.5 41.8274
0.4 0.6 44.5753
0.4 0.7 46.3494
0.4 0.8 47.4316
0.4 0.9 48.01
0.4 1 48.1914
0.4 1.1 48.0103
0.4 1.2 47.4321
0.4 1.3 46.3501
0.4 1.4 44.5763
0.4 1.5 41.8284
0.4 1.6 37.7204
0.4 1.7 31.7753
0.4 1.8 23.5142
0.4 1.9 12.7226
0.4 2 0

0.5 0 0
0.5 0.1 8.76213
0.5 0.2 16.5208
0.5 0.3 22.7734
0.5 0.4 27.472
0.5 0.5 30.8153
0.5 0.6 33.0849
0.5 0.7 34.5536
0.5 0.8 35.4441
0.5 0.9 35.9157
0.5 1 36.0627
0.5 1.1 35.916
0.5 1.2 35.4447
0.5 1.3 34.5544
0.5 1.4 33.086
0.5 1.5 30.8165
0.5 1.6 27.4732
0.5 1.7 22.7745
0.5 1.8 16.5216
0.5 1.9 8.76263
0.5 2 0

0.6 0 0
0.6 0.1 5.80587
0.6 0.2 11.0345
0.6 0.3 15.3272
0.6 0.4 18.5806
0.6 0.5 20.8777
0.6 0.6 22.3964
0.6 0.7 23.3369
0.6 0.8 23.8764
0.6 0.9 24.147
0.6 1 24.2285
0.6 1.1 24.1473
0.6 1.2 23.877
0.6 1.3 23.3377
0.6 1.4 22.3974
0.6 1.5 20.8789
0.6 1.6 18.5818
0.6 1.7 15.3282
0.6 1.8 11.0354
0.6 1.9 5.80638
0.6 2 0

0.7 0 0
0.7 0.1 3.42707
0.7 0.2 6.48472
0.7 0.3 8.92054
0.7 0.4 10.6463
0.7 0.5 11.7193
0.7 0.6 12.2868
0.7 0.7 12.5221
0.7 0.8 12.5786
0.7 0.9 12.5684
0.7 1 12.5578
0.7 1.1 12.5687
0.7 1.2 12.5791
0.7 1.3 12.5229
0.7 1.4 12.2878
0.7 1.5 11.7204
0.7 1.6 10.6474
0.7 1.7 8.92158
0.7 1.8 6.48555
0.7 1.9 3.42756
0.7 2 0

0.8 0 0
0.8 0.1 1.41792
0.8 0.2 2.55709
0.8 0.3 3.2245
0.8 0.4 3.36531
0.8 0.5 3.06695
0.8 0.6 2.51028
0.8 0.7 1.88709
0.8 0.8 1.34821
0.8 0.9 0.991001
0.8 1 0.866792
0.8 1.1 0.991272
0.8 1.2 1.34874
0.8 1.3 1.88783
0.8 1.4 2.5112
0.8 1.5 3.06797
0.8 1.6 3.36635
0.8 1.7 3.22546
0.8 1.8 2.55786
0.8 1.9 1.41836
0.8 2 0

0.9 0 0
0.9 0.1 -0.312294
0.9 0.2 -0.898432
0.9 0.3 -1.9445
0.9 0.4 -3.47595
0.9 0.5 -5.32642
0.9 0.6 -7.19899
0.9 0.7 -8.8315
0.9 0.8 -10.063
0.9 0.9 -10.8185
0.9 1 -11.0721
0.9 1.1 -10.8183
0.9 1.2 -10.0625
0.9 1.3 -8.83085
0.9 1.4 -7.19819
0.9 1.5 -5.32553
0.9 1.6 -3.47503
0.9 1.7 -1.94366
0.9 1.8 -0.897759
0.9 1.9 -0.311899
0.9 2 0

1 0 0
1 0.1 -1.76848
1 0.2 -3.89375
1 0.3 -6.62773
1 0.4 -9.9977
1 0.5 -13.6971
1 0.6 -17.1477
1 0.7 -19.9505
1 0.8 -21.9494
1 0.9 -23.1293
1 1 -23.5177
1 1.1 -23.1291
1 1.2 -21.949
1 1.3 -19.9499
1 1.4 -17.147
1 1.5 -13.6964
1 1.6 -9.99693
1 1.7 -6.62702
1 1.8 -3.89318
1 1.9 -1.76815
1 2 0

1.1 0 0
1.1 0.1 -2.86775
1.1 0.2 -6.28012
1.1 0.3 -10.6747
1.1 0.4 -16.1896
1.1 0.5 -22.3163
1.1 0.6 -27.7437
1.1 0.7 -31.8727
1.1 0.8 -34.6541
1.1 0.9 -36.2311
1.1 1 -36.7396
1.1 1.1 -36.231
1.1 1.2 -34.6538
1.1 1.3 -31.8722
1.1 1.4 -27.7432
1.1 1.5 -22.3157
1.1 1.6 -16.189
1.1 1.7 -10.6741
1.1 1.8 -6.27966
1.1 1.9 -2.86748
1.1 2 0

1.2 0 0
1.2 0.1 -3.42228
1.2 0.2 -7.68414
1.2 0.3 -13.601
1.2 0.4 -21.7694
1.2 0.5 -31.6343
1.2 0.6 -39.6379
1.2 0.7 -45.142
1.2 0.8 -48.5628
1.2 0.9 -50.401
1.2 1 -50.9782
1.2 1.1 -50.4009
1.2 1.2 -48.5625
1.2 1.3 -45.1416
1.2 1.4 -39.6375
1.2 1.5 -31.6339
1.2 1.6 -21.7689
1.2 1.7 -13.6005
1.2 1.8 -7.6838
1.2 1.9 -3.42207
1.2 2 0

1.3 0 0
1.3 0.1 -3.13714
1.3 0.2 -7.43307
1.3 0.3 -14.2755
1.3 0.4 -25.6524
1.3 0.5 -42.8135
1.3 0.6 -54.0313
1.3 0.7 -60.4942
1.3 0.8 -64.0536
1.3 0.9 -65.8315
1.3 1 -66.371
1.3 1.1 -65.8314
1.3 1.2 -64.0535
1.3 1.3 -60.494
1.3 1.4 -54.031
1.3 1.5 -42.8132
1.3 1.6 -25.6521
1.3 1.7 -14.2752
1.3 1.8 -7.43284
1.3 1.9 -3.137
1.3 2 0

1.4 0 0
1.4 0.1 -1.69315
1.4 0.2 -4.63543
1.4 0.3 -10.4155
1.4 0.4 -23.751
1.4 0.5 -59.936
1.4 0.6 -73.1793
1.4 0.7 -78.7499
1.4 0.8 -81.3259
1.4 0.9 -82.5001
1.4 1 -82.8428
1.4 1.1 -82.5
1.4 1.2 -81.3258
1.4 1.3 -78.7498
1.4 1.4 -73.1792
1.4 1.5 -59.9358
1.4 1.6 -23.7508
1.4 1.7 -10.4153
1.4 1.8 -4.63532
1.4 1.9 -1.69308
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -1.21637
1.6 0.2 -3.66262
1.6 0.3 -8.91786
1.6 0.4 -21.7067
1.6 0.5 -57.3475
1.6 0.6 -70.0846
1.6 0.7 -75.2233
1.6 0.8 -77.4716
1.6 0.9 -78.4421
1.6 1 -78.7158
1.6 1.1 -78.4421
1.6 1.2 -77.4716
1.6 1.3 -75.2233
1.6 1.4 -70.0846
1.6 1.5 -57.3475
1.6 1.6 -21.7067
1.6 1.7 -8.91786
1.6 1.8 -3.66262
1.6 1.9 -1.21637
1.6 2 0

1.7 0 0
1.7 0.1 -2.20286
1.7 0.2 -5.51624
1.7 0.3 -11.3021
1.7 0.4 -21.5615
1.7 0.5 -37.5988
1.7 0.6 -47.7675
1.7 0.7 -53.3371
1.7 0.8 -56.2212
1.7 0.9 -57.5809
1.7 1 -57.9791
1.7 1.1 -57.5809
1.7 1.2 -56.2212
1.7 1.3 -53.3371
1.7 1.4 -47.7675
1.7 1.5 -37.5988
1.7 1.6 -21.5615
1.7 1.7 -11.3021
1.7 1.8 -5.51624
1.7 1.9 -2.20286
1.7 2 0

1.8 0 0
1.8 0.1 -2.07883
1.8 0.2 -4.89736
1.8 0.3 -9.21285
1.8 0.4 -15.6383
1.8 0.5 -23.7188
1.8 0.6 -30.0495
1.8 0.7 -34.1363
1.8 0.8 -36.4951
1.8 0.9 -37.6811
1.8 1 -38.0389
1.8 1.1 -37.6811
1.8 1.2 -36.4951
1.8 1.3 -34.1363
1.8 1.4 -30.0495
1.8 1.5 -23.7188
1.8 1.6 -15.6383
1.8 1.7 -9.21285
1.8 1.8 -4.89736
1.8 1.9 -2.07883
1.8 2 0

1.9 0 0
1.9 0.1 -1.21509
1.9 0.2 -2.78152
1.9 0.3 -5.01363
1.9 0.4 -8.06013
1.9 0.5 -11.5886
1.9 0.6 -14.5754
1.9 0.7 -16.6634
1.9 0.8 -17.942
1.9 0.9 -18.6094
1.9 1 -18.8144
1.9 1.1 -18.6094
1.9 1.2 -17.942
1.9 1.3 -16.6634
1.9 1.4 -14.5754
1.9 1.5 -11.5886
1.9 1.6 -8.06013
1.9 1.7 -5.01363
1.9 1.8 -2.78152
1.9 1.9 -1.21509
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.2324
0.1 0.2 68.2358
0.1 0.3 76.7814
0.1 0.4 81.1378
0.1 0.5 83.564
0.1 0.6 84.9889
0.1 0.7 85.8425
0.1 0.8 86.3431
0.1 0.9 86.6058
0.1 1 86.6877
0.1 1.1 86.6059
0.1 1.2 86.3433
0.1 1.3 85.8428
0.1 1.4 84.9892
0.1 1.5 83.5644
0.1 1.6 81.1381
0.1 1.7 76.7817
0.1 1.8 68.236
0.1 1.9 49.2325
0.1 2 0

0.2 0 0
0.2 0.1 28.6937
0.2 0.2 46.9296
0.2 0.3 57.7521
0.2 0.4 64.2059
0.2 0.5 68.1298
0.2 0.6 70.5494
0.2 0.7 72.0385
0.2 0.8 72.9245
0.2 0.9 73.3929
0.2 1 73.5393
0.2 1.1 73.3931
0.2 1.2 72.9248
0.2 1.3 72.0389
0.2 1.4 70.5499
0.2 1.5 68.1305
0.2 1.6 64.2065
0.2 1.7 57.7527
0.2 1.8 46.9301
0.2 1.9 28.694
0.2 2 0

0.3 0 0
0.3 0.1 18.6132
0.3 0.2 33.037
0.3 0.3 43.0919
0.3 0.4 49.8043
0.3 0.5 54.2005
0.3 0.6 57.0407
0.3 0.7 58.8381
0.3 0.8 59.9241
0.3 0.9 60.5027
0.3 1 60.684
0.3 1.1 60.5029
0.3 1.2 59.9246
0.3 1.3 58.8387
0.3 1.4 57.0415
0.3 1.5 54.2013
0.3 1.6 49.8052
0.3 1.7 43.0927
0.3 1.8 33.0376
0.3 1.9 18.6135
0.3 2 0

0.4 0 0
0.4 0.1 12.7222
0.4 0.2 23.5136
0.4 0.3 31.7745
0.4 0.4 37.7196
0.4 0.5 41.8277
0.4 0.6 44.5757
0.4 0.7 46.3497
0.4 0.8 47.432
0.4 0.9 48.0105
0.4 1 48.1919
0.4 1.1 48.0107
0.4 1.2 47.4325
0.4 1.3 46.3505
0.4 1.4 44.5766
0.4 1.5 41.8287
0.4 1.6 37.7206
0.4 1.7 31.7755
0.4 1.8 23.5143
0.4 1.9 12.7226
0.4 2 0

0.5 0 0
0.5 0.1 8.76221
0.5 0.2 16.5209
0.5 0.3 22.7737
0.5 0.4 27.4723
0.5 0.5 30.8157
0.5 0.6 33.0853
0.5 0.7 34.554
0.5 0.8 35.4445
0.5 0.9 35.9162
0.5 1 36.0631
0.5 1.1 35.9165
0.5 1.2 35.4451
0.5 1.3 34.5548
0.5 1.4 33.0863
0.5 1.5 30.8168
0.5 1.6 27.4734
0.5 1.7 22.7747
0.5 1.8 16.5218
0.5 1.9 8.76269
0.5 2 0

0.6 0 0
0.6 0.1 5.80595
0.6 0.2 11.0347
0.6 0.3 15.3274
0.6 0.4 18.5809
0.6 0.5 20.8781
0.6 0.6 22.3968
0.6 0.7 23.3373
0.6 0.8 23.8769
0.6 0.9 24.1475
0.6 1 24.2289
0.6 1.1 24.1478
0.6 1.2 23.8774
0.6 1.3 23.3382
0.6 1.4 22.3978
0.6 1.5 20.8792
0.6 1.6 18.5821
0.6 1.7 15.3284
0.6 1.8 11.0355
0.6 1.9 5.80645
0.6 2 0

0.7 0 0
0.7 0.1 3.42715
0.7 0.2 6.48487
0.7 0.3 8.92076
0.7 0.4 10.6466
0.7 0.5 11.7196
0.7 0.6 12.2872
0.7 0.7 12.5225
0.7 0.8 12.579
0.7 0.9 12.5688
0.7 1 12.5583
0.7 1.1 12.5691
0.7 1.2 12.5796
0.7 1.3 12.5233
0.7 1.4 12.2882
0.7 1.5 11.7207
0.7 1.6 10.6477
0.7 1.7 8.92178
0.7 1.8 6.48568
0.7 1.9 3.42762
0.7 2 0

0.8 0 0
0.8 0.1 1.41799
0.8 0.2 2.55723
0.8 0.3 3.2247
0.8 0.4 3.36556
0.8 0.5 3.06725
0.8 0.6 2.51064
0.8 0.7 1.88747
0.8 0.8 1.34862
0.8 0.9 0.991426
0.8 1 0.867221
0.8 1.1 0.991694
0.8 1.2 1.34914
0.8 1.3 1.88821
0.8 1.4 2.51154
0.8 1.5 3.06826
0.8 1.6 3.36659
0.8 1.7 3.22564
0.8 1.8 2.55798
0.8 1.9 1.41843
0.8 2 0

0.9 0 0
0.9 0.1 -0.312232
0.9 0.2 -0.898312
0.9 0.3 -1.94432
0.9 0.4 -3.47572
0.9 0.5 -5.32615
0.9 0.6 -7.19868
0.9 0.7 -8.83116
0.9 0.8 -10.0626
0.9 0.9 -10.8182
0.9 1 -11.0717
0.9 1.1 -10.8179
0.9 1.2 -10.0621
0.9 1.3 -8.83051
0.9 1.4 -7.19788
0.9 1.5 -5.32526
0.9 1.6 -3.47481
0.9 1.7 -1.94349
0.9 1.8 -0.897646
0.9 1.9 -0.311842
0.9 2 0

1 0 0
1 0.1 -1.76843
1 0.2 -3.89365
1 0.3 -6.62758
1 0.4 -9.99751
1 0.5 -13.6969
1 0.6 -17.1474
1 0.7 -19.9502
1 0.8 -21.949
1 0.9 -23.129
1 1 -23.5174
1 1.1 -23.1288
1 1.2 -21.9487
1 1.3 -19.9496
1 1.4 -17.1468
1 1.5 -13.6962
1 1.6 -9.99674
1 1.7 -6.62687
1 1.8 -3.89308
1 1.9 -1.7681
1 2 0

1.1 0 0
1.1 0.1 -2.86771
1.1 0.2 -6.28004
1.1 0.3 -10.6745
1.1 0.4 -16.1894
1.1 0.5 -22.3161
1.1 0.6 -27.7435
1.1 0.7 -31.8724
1.1 0.8 -34.6538
1.1 0.9 -36.2309
1.1 1 -36.7393
1.1 1.1 -36.2307
1.1 1.2 -34.6535
1.1 1.3 -31.872
1.1 1.4 -27.743
1.1 1.5 -22.3155
1.1 1.6 -16.1888
1.1 1.7 -10.674
1.1 1.8 -6.27958
1.1 1.9 -2.86744
1.1 2 0

1.2 0 0
1.2 0.1 -3.42224
1.2 0.2 -7.68408
1.2 0.3 -13.6009
1.2 0.4 -21.7693
1.2 0.5 -31.6342
1.2 0.6 -39.6377
1.2 0.7 -45.1418
1.2 0.8 -48.5626
1.2 0.9 -50.4008
1.2 1 -50.978
1.2 1.1 -50.4007
1.2 1.2 -48.5623
1.2 1.3 -45.1415
1.2 1.4 -39.6373
1.2 1.5 -31.6337
1.2 1.6 -21.7688
1.2 1.7 -13.6004
1.2 1.8 -7.68374
1.2 1.9 -3.42204
1.2 2 0

1.3 0 0
1.3 0.1 -3.13712
1.3 0.2 -7.43303
1.3 0.3 -14.2754
1.3 0.4 -25.6523
1.3 0.5 -42.8134
1.3 0.6 -54.0312
1.3 0.7 -60.4941
1.3 0.8 -64.0535
1.3 0.9 -65.8313
1.3 1 -66.3709
1.3 1.1 -65.8313
1.3 1.2 -64.0534
1.3 1.3 -60.4939
1.3 1.4 -54.0309
1.3 1.5 -42.8131
1.3 1.6 -25.652
1.3 1.7 -14.2752
1.3 1.8 -7.4328
1.3 1.9 -3.13698
1.3 2 0

1.4 0 0
1.4 0.1 -1.69314
1.4 0.2 -4.63541
1.4 0.3 -10.4155
1.4 0.4 -23.7509
1.4 0.5 -59.9359
1.4 0.6 -73.1792
1.4 0.7 -78.7498
1.4 0.8 -81.3259
1.4 0.9 -82.5
1.4 1 -82.8427
1.4 1.1 -82.5
1.4 1.2 -81.3258
1.4 1.3 -78.7497
1.4 1.4 -73.1791
1.4 1.5 -59.9358
1.4 1.6 -23.7508
1.4 1.7 -10.4153
1.4 1.8 -4.6353
1.4 1.9 -1.69307
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -1.21637
1.6 0.2 -3.66262
1.6 0.3 -8.91786
1.6 0.4 -21.7067
1.6 0.5 -57.3475
1.6 0.6 -70.0846
1.6 0.7 -75.2233
1.6 0.8 -77.4716
1.6 0.9 -78.4421
1.6 1 -78.7158
1.6 1.1 -78.4421
1.6 1.2 -77.4716
1.6 1.3 -75.2233
1.6 1.4 -70.0846
1.6 1.5 -57.3475
1.6 1.6 -21.7067
1.6 1.7 -8.91786
1.6 1.8 -3.66262
1.6 1.9 -1.21637
1.6 2 0

1.7 0 0
1.7 0.1 -2.20286
1.7 0.2 -5.51624
1.7 0.3 -11.3021
1.7 0.4 -21.5615
1.7 0.5 -37.5988
1.7 0.6 -47.7675
1.7 0.7 -53.3371
1.7 0.8 -56.2212
1.7 0.9 -57.5809
1.7 1 -57.9791
1.7 1.1 -57.5809
1.7 1.2 -56.2212
1.7 1.3 -53.3371
1.7 1.4 -47.7675
1.7 1.5 -37.5988
1.7 1.6 -21.5615
1.7 1.7 -11.3021
1.7 1.8 -5.51624
1.7 1.9 -2.20286
1.7 2 0

1.8 0 0
1.8 0.1 -2.07883
1.8 0.2 -4.89736
1.8 0.3 -9.21285
1.8 0.4 -15.6383
1.8 0.5 -23.7188
1.8 0.6 -30.0495
1.8 0.7 -34.1363
1.8 0.8 -36.4951
1.8 0.9 -37.6811
1.8 1 -38.0389
1.8 1.1 -37.6811
1.8 1.2 -36.4951
1.8 1.3 -34.1363
1.8 1.4 -30.0495
1.8 1.5 -23.7188
1.8 1.6 -15.6383
1.8 1.7 -9.21285
1.8 1.8 -4.89736
1.8 1.9 -2.07883
1.8 2 0

1.9 0 0
1.9 0.1 -1.21509
1.9 0.2 -2.78152
1.9 0.3 -5.01363
1.9 0.4 -8.06013
1.9 0.5 -11.5886
1.9 0.6 -14.5754
1.9 0.7 -16.6634
1.9 0.8 -17.942
1.9 0.9 -18.6094
1.9 1 -18.8144
1.9 1.1 -18.6094
1.9 1.2 -17.942
1.9 1.3 -16.6634
1.9 1.4 -14.5754
1.9 1.5 -11.5886
1.9 1.6 -8.06013
1.9 1.7 -5.01363
1.9 1.8 -2.78152
1.9 1.9 -1.21509
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.2324
0.1 0.2 68.2358
0.1 0.3 76.7814
0.1 0.4 81.1378
0.1 0.5 83.5641
0.1 0.6 84.989
0.1 0.7 85.8427
0.1 0.8 86.3433
0.1 0.9 86.606
0.1 1 86.6878
0.1 1.1 86.606
0.1 1.2 86.3434
0.1 1.3 85.8429
0.1 1.4 84.9893
0.1 1.5 83.5645
0.1 1.6 81.1382
0.1 1.7 76.7817
0.1 1.8 68.2361
0.1 1.9 49.2325
0.1 2 0

0.2 0 0
0.2 0.1 28.6938
0.2 0.2 46.9297
0.2 0.3 57.7522
0.2 0.4 64.2061
0.2 0.5 68.13
0.2 0.6 70.5496
0.2 0.7 72.0387
0.2 0.8 72.9248
0.2 0.9 73.3932
0.2 1 73.5395
0.2 1.1 73.3933
0.2 1.2 72.9251
0.2 1.3 72.0392
0.2 1.4 70.5501
0.2 1.5 68.1306
0.2 1.6 64.2067
0.2 1.7 57.7528
0.2 1.8 46.9301
0.2 1.9 28.694
0.2 2 0

0.3 0 0
0.3 0.1 18.6132
0.3 0.2 33.0371
0.3 0.3 43.092
0.3 0.4 49.8045
0.3 0.5 54.2007
0.3 0.6 57.041
0.3 0.7 58.8384
0.3 0.8 59.9245
0.3 0.9 60.503
0.3 1 60.6843
0.3 1.1 60.5032
0.3 1.2 59.9249
0.3 1.3 58.839
0.3 1.4 57.0418
0.3 1.5 54.2016
0.3 1.6 49.8054
0.3 1.7 43.0928
0.3 1.8 33.0377
0.3 1.9 18.6136
0.3 2 0

0.4 0 0
0.4 0.1 12.7223
0.4 0.2 23.5137
0.4 0.3 31.7747
0.4 0.4 37.7198
0.4 0.5 41.828
0.4 0.6 44.576
0.4 0.7 46.3501
0.4 0.8 47.4324
0.4 0.9 48.0109
0.4 1 48.1923
0.4 1.1 48.0111
0.4 1.2 47.4329
0.4 1.3 46.3508
0.4 1.4 44.5769
0.4 1.5 41.829
0.4 1.6 37.7208
0.4 1.7 31.7757
0.4 1.8 23.5144
0.4 1.9 12.7227
0.4 2 0

0.5 0 0
0.5 0.1 8.76229
0.5 0.2 16.5211
0.5 0.3 22.7739
0.5 0.4 27.4726
0.5 0.5 30.816
0.5 0.6 33.0857
0.5 0.7 34.5544
0.5 0.8 35.445
0.5 0.9 35.9166
0.5 1 36.0636
0.5 1.1 35.9169
0.5 1.2 35.4455
0.5 1.3 34.5552
0.5 1.4 33.0867
0.5 1.5 30.8171
0.5 1.6 27.4737
0.5 1.7 22.7749
0.5 1.8 16.5219
0.5 1.9 8.76275
0.5 2 0

0.6 0 0
0.6 0.1 5.80603
0.6 0.2 11.0348
0.6 0.3 15.3276
0.6 0.4 18.5812
0.6 0.5 20.8784
0.6 0.6 22.3971
0.6 0.7 23.3377
0.6 0.8 23.8773
0.6 0.9 24.1479
0.6 1 24.2294
0.6 1.1 24.1482
0.6 1.2 23.8779
0.6 1.3 23.3385
0.6 1.4 22.3981
0.6 1.5 20.8795
0.6 1.6 18.5823
0.6 1.7 15.3286
0.6 1.8 11.0357
0.6 1.9 5.80651
0.6 2 0

0.7 0 0
0.7 0.1 3.42722
0.7 0.2 6.48501
0.7 0.3 8.92097
0.7 0.4 10.6468
0.7 0.5 11.7199
0.7 0.6 12.2876
0.7 0.7 12.5229
0.7 0.8 12.5794
0.7 0.9 12.5693
0.7 1 12.5587
0.7 1.1 12.5696
0.7 1.2 12.58
0.7 1.3 12.5237
0.7 1.4 12.2885
0.7 1.5 11.721
0.7 1.6 10.6479
0.7 1.7 8.92197
0.7 1.8 6.48581
0.7 1.9 3.42769
0.7 2 0

0.8 0 0
0.8 0.1 1.41805
0.8 0.2 2.55736
0.8 0.3 3.22489
0.8 0.4 3.36581
0.8 0.5 3.06755
0.8 0.6 2.51098
0.8 0.7 1.88784
0.8 0.8 1.34902
0.8 0.9 0.991837
0.8 1 0.867636
0.8 1.1 0.992102
0.8 1.2 1.34953
0.8 1.3 1.88857
0.8 1.4 2.51187
0.8 1.5 3.06854
0.8 1.6 3.36682
0.8 1.7 3.22582
0.8 1.8 2.5581
0.8 1.9 1.41849
0.8 2 0

0.9 0 0
0.9 0.1 -0.312172
0.9 0.2 -0.898195
0.9 0.3 -1.94415
0.9 0.4 -3.4755
0.9 0.5 -5.32589
0.9 0.6 -7.19838
0.9 0.7 -8.83083
0.9 0.8 -10.0623
0.9 0.9 -10.8178
