set contour 
set terminal gif animate 
set out 'anim.gif' 
splot '-' w pm3d 
0.9 0.4 16.7294
0.9 0.5 19.8463
0.9 0.6 22.4055
0.9 0.7 24.3951
0.9 0.8 25.8171
0.9 0.9 26.6786
0.9 1 26.9853
0.9 1.1 26.7379
0.9 1.2 25.9313
0.9 1.3 24.5556
0.9 1.4 22.5999
0.9 1.5 20.059
0.9 1.6 16.9418
0.9 1.7 13.2833
0.9 1.8 9.15554
0.9 1.9 4.67484
0.9 2 0

1 0 0
1 0.1 3.73988
1 0.2 7.35601
1 0.3 10.7287
1 0.4 13.7631
1 0.5 16.3923
1 0.6 18.5748
1 0.7 20.2883
1 0.8 21.5233
1 0.9 22.2768
1 1 22.548
1 1.1 22.3354
1 1.2 21.6363
1 1.3 20.4471
1 1.4 18.7672
1 1.5 16.6028
1 1.6 13.9733
1 1.7 10.9184
1 1.8 7.5038
1 1.9 3.82419
1 2 0

1.1 0 0
1.1 0.1 3.04504
1.1 0.2 5.99968
1.1 0.3 8.77198
1.1 0.4 11.2854
1.1 0.5 13.4816
1.1 0.6 15.32
1.1 0.7 16.7746
1.1 0.8 17.8301
1.1 0.9 18.4781
1.1 1 18.7139
1.1 1.1 18.5347
1.1 1.2 17.9393
1.1 1.3 16.9281
1.1 1.4 15.506
1.1 1.5 13.685
1.1 1.6 11.4884
1.1 1.7 8.9552
1.1 1.8 6.14243
1.1 1.9 3.12646
1.1 2 0

1.2 0 0
1.2 0.1 2.47041
1.2 0.2 4.87386
1.2 0.3 7.13905
1.2 0.4 9.2045
1.2 0.5 11.0209
1.2 0.6 12.5512
1.2 0.7 13.7694
1.2 0.8 14.6582
1.2 0.9 15.2068
1.2 1 15.4085
1.2 1.1 15.2602
1.2 1.2 14.7611
1.2 1.3 13.914
1.2 1.4 12.7264
1.2 1.5 11.2125
1.2 1.6 9.39584
1.2 1.7 7.31169
1.2 1.8 5.00834
1.2 1.9 2.54712
1.2 2 0

1.3 0 0
1.3 0.1 1.99054
1.3 0.2 3.93111
1.3 0.3 5.76622
1.3 0.4 7.44678
1.3 0.5 8.9319
1.3 0.6 10.1894
1.3 0.7 11.1952
1.3 0.8 11.9324
1.3 0.9 12.3894
1.3 1 12.5593
1.3 1.1 12.4384
1.3 1.2 12.0268
1.3 1.3 11.3279
1.3 1.4 10.3502
1.3 1.5 9.1077
1.3 1.6 7.62233
1.3 1.7 5.9246
1.3 1.8 4.05448
1.3 1.9 2.06091
1.3 2 0

1.4 0 0
1.4 0.1 1.58585
1.4 0.2 3.13439
1.4 0.3 4.60255
1.4 0.4 5.9515
1.4 0.5 7.14802
1.4 0.6 8.16506
1.4 0.7 8.98164
1.4 0.8 9.58226
1.4 0.9 9.95609
1.4 1 10.0963
1.4 1.1 9.9997
1.4 1.2 9.66626
1.4 1.3 9.09976
1.4 1.4 8.30815
1.4 1.5 7.30448
1.4 1.6 6.10774
1.4 1.7 4.74351
1.4 1.8 3.24419
1.4 1.9 1.64848
1.4 2 0

1.5 0 0
1.5 0.1 1.24064
1.5 0.2 2.45362
1.5 0.3 3.6059
1.5 0.4 4.66727
1.5 0.5 5.61138
1.5 0.6 6.41625
1.5 0.7 7.06438
1.5 0.8 7.54247
1.5 0.9 7.84102
1.5 1 7.95399
1.5 1.1 7.87843
1.5 1.2 7.61453
1.5 1.3 7.1657
1.5 1.4 6.53899
1.5 1.5 5.74559
1.5 1.6 4.80128
1.5 1.7 3.7268
1.5 1.8 2.5478
1.5 1.9 1.29436
1.5 2 0

1.6 0 0
1.6 0.1 0.941792
1.6 0.2 1.86348
1.6 0.3 2.74034
1.6 0.4 3.54953
1.6 0.5 4.27085
1.6 0.6 4.88717
1.6 0.7 5.38457
1.6 0.8 5.7523
1.6 0.9 5.98255
1.6 1 6.0703
1.6 1.1 6.01311
1.6 1.2 5.81116
1.6 1.3 5.46733
1.6 1.4 4.98743
1.6 1.5 4.38048
1.6 1.6 3.65899
1.6 1.7 2.83909
1.6 1.8 1.9404
1.6 1.9 0.985662
1.6 2 0

1.7 0 0
1.7 0.1 0.677987
1.7 0.2 1.34198
1.7 0.3 1.97435
1.7 0.4 2.5587
1.7 0.5 3.0804
1.7 0.6 3.52687
1.7 0.7 3.88779
1.7 0.8 4.15506
1.7 0.9 4.32275
1.7 1 4.38701
1.7 1.1 4.34598
1.7 1.2 4.1998
1.7 1.3 3.9507
1.7 1.4 3.60308
1.7 1.5 3.16372
1.7 1.6 2.6419
1.7 1.7 2.0494
1.7 1.8 1.40043
1.7 1.9 0.711326
1.7 2 0

1.8 0 0
1.8 0.1 0.439152
1.8 0.2 0.869442
1.8 0.3 1.27953
1.8 0.4 1.65882
1.8 0.5 1.99779
1.8 0.6 2.28819
1.8 0.7 2.5232
1.8 0.8 2.69743
1.8 0.9 2.80688
1.8 1 2.84898
1.8 1.1 2.82246
1.8 1.2 2.72744
1.8 1.3 2.5654
1.8 1.4 2.33931
1.8 1.5 2.05368
1.8 1.6 1.71463
1.8 1.7 1.32987
1.8 1.8 0.908652
1.8 1.9 0.461513
1.8 2 0

1.9 0 0
1.9 0.1 0.216055
1.9 0.2 0.427802
1.9 0.3 0.629685
1.9 0.4 0.816498
1.9 0.5 0.983542
1.9 0.6 1.12674
1.9 0.7 1.24268
1.9 0.8 1.32869
1.9 0.9 1.38276
1.9 1 1.40359
1.9 1.1 1.39054
1.9 1.2 1.34368
1.9 1.3 1.26377
1.9 1.4 1.15228
1.9 1.5 1.01147
1.9 1.6 0.844378
1.9 1.7 0.654836
1.9 1.8 0.447391
1.9 1.9 0.227226
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.6501
0.1 0.2 69.0649
0.1 0.3 78.0068
0.1 0.4 82.7353
0.1 0.5 85.4997
0.1 0.6 87.2189
0.1 0.7 88.314
0.1 0.8 88.995
0.1 0.9 89.3708
0.1 1 89.4945
0.1 1.1 89.3816
0.1 1.2 89.0156
0.1 1.3 88.343
0.1 1.4 87.2541
0.1 1.5 85.5382
0.1 1.6 82.7738
0.1 1.7 78.0415
0.1 1.8 69.0919
0.1 1.9 49.6655
0.1 2 0

0.2 0 0
0.2 0.1 29.5431
0.2 0.2 48.6157
0.2 0.3 60.2451
0.2 0.4 67.4572
0.2 0.5 72.0708
0.2 0.6 75.0912
0.2 0.7 77.0733
0.2 0.8 78.3278
0.2 0.9 79.0271
0.2 1 79.2585
0.2 1.1 79.048
0.2 1.2 78.368
0.2 1.3 77.1298
0.2 1.4 75.1596
0.2 1.5 72.1456
0.2 1.6 67.5319
0.2 1.7 60.3126
0.2 1.8 48.6683
0.2 1.9 29.5731
0.2 2 0

0.3 0 0
0.3 0.1 19.9197
0.3 0.2 35.6316
0.3 0.3 46.9305
0.3 0.4 54.8142
0.3 0.5 60.2776
0.3 0.6 64.049
0.3 0.7 66.6111
0.3 0.8 68.2686
0.3 0.9 69.205
0.3 1 69.5173
0.3 1.1 69.2351
0.3 1.2 68.3266
0.3 1.3 66.6926
0.3 1.4 64.1478
0.3 1.5 60.3856
0.3 1.6 54.9221
0.3 1.7 47.0279
0.3 1.8 35.7075
0.3 1.9 19.963
0.3 2 0

0.4 0 0
0.4 0.1 14.5219
0.4 0.2 27.09
0.4 0.3 37.0712
0.4 0.4 44.6407
0.4 0.5 50.2336
0.4 0.6 54.2799
0.4 0.7 57.1214
0.4 0.8 59.0015
0.4 0.9 60.079
0.4 1 60.4418
0.4 1.1 60.1172
0.4 1.2 59.0752
0.4 1.3 57.225
0.4 1.4 54.4054
0.4 1.5 50.3709
0.4 1.6 44.7779
0.4 1.7 37.195
0.4 1.8 27.1865
0.4 1.9 14.5769
0.4 2 0

0.5 0 0
0.5 0.1 11.1
0.5 0.2 21.1716
0.5 0.3 29.6725
0.5 0.4 36.5044
0.5 0.5 41.8059
0.5 0.6 45.7932
0.5 0.7 48.676
0.5 0.8 50.6236
0.5 0.9 51.7552
0.5 1 52.1402
0.5 1.1 51.8003
0.5 1.2 50.7105
0.5 1.3 48.7982
0.5 1.4 45.9413
0.5 1.5 41.9679
0.5 1.6 36.6662
0.5 1.7 29.8185
0.5 1.8 21.2853
0.5 1.9 11.1649
0.5 2 0

0.6 0 0
0.6 0.1 8.73192
0.6 0.2 16.8654
0.6 0.3 23.9992
0.6 0.4 29.9679
0.6 0.5 34.7728
0.6 0.6 38.5
0.6 0.7 41.2613
0.6 0.8 43.1609
0.6 0.9 44.2786
0.6 1 44.6629
0.6 1.1 44.3291
0.6 1.2 43.2583
0.6 1.3 41.3982
0.6 1.4 38.6659
0.6 1.5 34.9543
0.6 1.6 30.1492
0.6 1.7 24.1628
0.6 1.8 16.9929
0.6 1.9 8.80463
0.6 2 0

0.7 0 0
0.7 0.1 6.99041
0.7 0.2 13.6049
0.7 0.3 19.5528
0.7 0.4 24.6714
0.7 0.5 28.9057
0.7 0.6 32.2703
0.7 0.7 34.8128
0.7 0.8 36.5889
0.7 0.9 37.6455
0.7 1 38.0129
0.7 1.1 37.7
0.7 1.2 36.6939
0.7 1.3 34.9605
0.7 1.4 32.4491
0.7 1.5 29.1013
0.7 1.6 24.8668
0.7 1.7 19.7291
0.7 1.8 13.7422
0.7 1.9 7.06879
0.7 2 0

0.8 0 0
0.8 0.1 5.65481
0.8 0.2 11.0595
0.8 0.3 16.0015
0.8 0.4 20.3398
0.8 0.5 24.0018
0.8 0.6 26.9661
0.8 0.7 29.2419
0.8 0.8 30.8517
0.8 0.9 31.8187
0.8 1 32.1585
0.8 1.1 31.8756
0.8 1.2 30.9614
0.8 1.3 29.3961
0.8 1.4 27.1529
0.8 1.5 24.2061
0.8 1.6 20.5439
0.8 1.7 16.1856
0.8 1.8 11.2029
0.8 1.9 5.73664
0.8 2 0

0.9 0 0
0.9 0.1 4.60023
0.9 0.2 9.02686
0.9 0.3 13.1216
0.9 0.4 16.7677
0.9 0.5 19.8918
0.9 0.6 22.4569
0.9 0.7 24.4511
0.9 0.8 25.8762
0.9 0.9 26.7392
0.9 1 27.0459
0.9 1.1 26.7971
0.9 1.2 25.9876
0.9 1.3 24.6077
0.9 1.4 22.6467
0.9 1.5 20.0994
0.9 1.6 16.975
0.9 1.7 13.3086
0.9 1.8 9.17255
0.9 1.9 4.68334
0.9 2 0

1 0 0
1 0.1 3.75032
1 0.2 7.37639
1 0.3 10.7583
1 0.4 13.8009
1 0.5 16.4373
1 0.6 18.6256
1 0.7 20.3436
1 0.8 21.5817
1 0.9 22.3367
1 1 22.608
1 1.1 22.394
1 1.2 21.692
1 1.3 20.4988
1 1.4 18.8136
1 1.5 16.6428
1 1.6 14.0061
1 1.7 10.9434
1 1.8 7.52065
1 1.9 3.83261
1 2 0

1.1 0 0
1.1 0.1 3.0551
1.1 0.2 6.01933
1.1 0.3 8.80051
1.1 0.4 11.3219
1.1 0.5 13.525
1.1 0.6 15.3691
1.1 0.7 16.8281
1.1 0.8 17.8865
1.1 0.9 18.536
1.1 1 18.7718
1.1 1.1 18.5913
1.1 1.2 17.9931
1.1 1.3 16.978
1.1 1.4 15.5507
1.1 1.5 13.7236
1.1 1.6 11.5202
1.1 1.7 8.97944
1.1 1.8 6.15872
1.1 1.9 3.13462
1.1 2 0

1.2 0 0
1.2 0.1 2.47987
1.2 0.2 4.89234
1.2 0.3 7.16589
1.2 0.4 9.23886
1.2 0.5 11.0617
1.2 0.6 12.5974
1.2 0.7 13.8197
1.2 0.8 14.7114
1.2 0.9 15.2613
1.2 1 15.4631
1.2 1.1 15.3135
1.2 1.2 14.8119
1.2 1.3 13.961
1.2 1.4 12.7686
1.2 1.5 11.2489
1.2 1.6 9.42579
1.2 1.7 7.33454
1.2 1.8 5.02372
1.2 1.9 2.55481
1.2 2 0

1.3 0 0
1.3 0.1 1.99921
1.3 0.2 3.94804
1.3 0.3 5.79082
1.3 0.4 7.47827
1.3 0.5 8.96936
1.3 0.6 10.2318
1.3 0.7 11.2414
1.3 0.8 11.9811
1.3 0.9 12.4394
1.3 1 12.6093
1.3 1.1 12.4873
1.3 1.2 12.0733
1.3 1.3 11.3711
1.3 1.4 10.3889
1.3 1.5 9.14116
1.3 1.6 7.64982
1.3 1.7 5.94559
1.3 1.8 4.0686
1.3 1.9 2.06797
1.3 2 0

1.4 0 0
1.4 0.1 1.59356
1.4 0.2 3.14944
1.4 0.3 4.62441
1.4 0.4 5.97949
1.4 0.5 7.18132
1.4 0.6 8.20275
1.4 0.7 9.02269
1.4 0.8 9.62559
1.4 0.9 10.0006
1.4 1 10.1409
1.4 1.1 10.0432
1.4 1.2 9.70772
1.4 1.3 9.13816
1.4 1.4 8.34263
1.4 1.5 7.33428
1.4 1.6 6.13222
1.4 1.7 4.7622
1.4 1.8 3.25677
1.4 1.9 1.65478
1.4 2 0

1.5 0 0
1.5 0.1 1.24724
1.5 0.2 2.46652
1.5 0.3 3.62464
1.5 0.4 4.69126
1.5 0.5 5.63992
1.5 0.6 6.44855
1.5 0.7 7.09957
1.5 0.8 7.57962
1.5 0.9 7.87919
1.5 1 7.99221
1.5 1.1 7.91577
1.5 1.2 7.65009
1.5 1.3 7.19864
1.5 1.4 6.56857
1.5 1.5 5.77115
1.5 1.6 4.82229
1.5 1.7 3.74285
1.5 1.8 2.55859
1.5 1.9 1.29976
1.5 2 0

1.6 0 0
1.6 0.1 0.947178
1.6 0.2 1.874
1.6 0.3 2.75563
1.6 0.4 3.56911
1.6 0.5 4.29415
1.6 0.6 4.91354
1.6 0.7 5.4133
1.6 0.8 5.78263
1.6 0.9 6.01372
1.6 1 6.10151
1.6 1.1 6.0436
1.6 1.2 5.84021
1.6 1.3 5.49424
1.6 1.4 5.01159
1.6 1.5 4.40136
1.6 1.6 3.67616
1.6 1.7 2.8522
1.6 1.8 1.94922
1.6 1.9 0.990077
1.6 2 0

1.7 0 0
1.7 0.1 0.682077
1.7 0.2 1.34997
1.7 0.3 1.98596
1.7 0.4 2.57357
1.7 0.5 3.0981
1.7 0.6 3.5469
1.7 0.7 3.90962
1.7 0.8 4.17811
1.7 0.9 4.34643
1.7 1 4.41072
1.7 1.1 4.36915
1.7 1.2 4.22187
1.7 1.3 3.97115
1.7 1.4 3.62144
1.7 1.5 3.1796
1.7 1.6 2.65495
1.7 1.7 2.05936
1.7 1.8 1.40714
1.7 1.9 0.714683
1.7 2 0

1.8 0 0
1.8 0.1 0.441893
1.8 0.2 0.874799
1.8 0.3 1.28732
1.8 0.4 1.66879
1.8 0.5 2.00966
1.8 0.6 2.30163
1.8 0.7 2.53784
1.8 0.8 2.71288
1.8 0.9 2.82276
1.8 1 2.86488
1.8 1.1 2.838
1.8 1.2 2.74224
1.8 1.3 2.57912
1.8 1.4 2.35163
1.8 1.5 2.06433
1.8 1.6 1.72338
1.8 1.7 1.33656
1.8 1.8 0.913151
1.8 1.9 0.463765
1.8 2 0

1.9 0 0
1.9 0.1 0.217424
1.9 0.2 0.430477
1.9 0.3 0.633573
1.9 0.4 0.821477
1.9 0.5 0.989468
1.9 0.6 1.13344
1.9 0.7 1.24999
1.9 0.8 1.33641
1.9 0.9 1.39069
1.9 1 1.41153
1.9 1.1 1.3983
1.9 1.2 1.35108
1.9 1.3 1.27062
1.9 1.4 1.15843
1.9 1.5 1.01678
1.9 1.6 0.84875
1.9 1.7 0.658175
1.9 1.8 0.449638
1.9 1.9 0.228351
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.652
0.1 0.2 69.0686
0.1 0.3 78.0123
0.1 0.4 82.7423
0.1 0.5 85.508
0.1 0.6 87.2283
0.1 0.7 88.3242
0.1 0.8 89.0057
0.1 0.9 89.3818
0.1 1 89.5055
0.1 1.1 89.3923
0.1 1.2 89.0258
0.1 1.3 88.3524
0.1 1.4 87.2626
0.1 1.5 85.5455
0.1 1.6 82.7797
0.1 1.7 78.0461
0.1 1.8 69.095
0.1 1.9 49.667
0.1 2 0

0.2 0 0
0.2 0.1 29.5468
0.2 0.2 48.6231
0.2 0.3 60.2558
0.2 0.4 67.4707
0.2 0.5 72.0869
0.2 0.6 75.1094
0.2 0.7 77.0931
0.2 0.8 78.3486
0.2 0.9 79.0485
0.2 1 79.2798
0.2 1.1 79.0688
0.2 1.2 78.3878
0.2 1.3 77.1481
0.2 1.4 75.176
0.2 1.5 72.1598
0.2 1.6 67.5435
0.2 1.7 60.3215
0.2 1.8 48.6743
0.2 1.9 29.5761
0.2 2 0

0.3 0 0
0.3 0.1 19.9251
0.3 0.2 35.6422
0.3 0.3 46.9458
0.3 0.4 54.8337
0.3 0.5 60.3008
0.3 0.6 64.0753
0.3 0.7 66.6396
0.3 0.8 68.2987
0.3 0.9 69.2359
0.3 1 69.5482
0.3 1.1 69.2652
0.3 1.2 68.3552
0.3 1.3 66.719
0.3 1.4 64.1715
0.3 1.5 60.4061
0.3 1.6 54.9388
0.3 1.7 47.0407
0.3 1.8 35.7161
0.3 1.9 19.9673
0.3 2 0

0.4 0 0
0.4 0.1 14.5288
0.4 0.2 27.1034
0.4 0.3 37.0906
0.4 0.4 44.6656
0.4 0.5 50.2631
0.4 0.6 54.3132
0.4 0.7 57.1576
0.4 0.8 59.0397
0.4 0.9 60.1181
0.4 1 60.4809
0.4 1.1 60.1554
0.4 1.2 59.1115
0.4 1.3 57.2586
0.4 1.4 54.4356
0.4 1.5 50.3968
0.4 1.6 44.7992
0.4 1.7 37.2112
0.4 1.8 27.1974
0.4 1.9 14.5824
0.4 2 0

0.5 0 0
0.5 0.1 11.1081
0.5 0.2 21.1874
0.5 0.3 29.6954
0.5 0.4 36.5337
0.5 0.5 41.8407
0.5 0.6 45.8325
0.5 0.7 48.7187
0.5 0.8 50.6686
0.5 0.9 51.8014
0.5 1 52.1864
0.5 1.1 51.8454
0.5 1.2 50.7533
0.5 1.3 48.8378
0.5 1.4 45.9768
0.5 1.5 41.9985
0.5 1.6 36.6914
0.5 1.7 29.8377
0.5 1.8 21.2982
0.5 1.9 11.1713
0.5 2 0

0.6 0 0
0.6 0.1 8.74098
0.6 0.2 16.8831
0.6 0.3 24.0248
0.6 0.4 30.0007
0.6 0.5 34.8118
0.6 0.6 38.5439
0.6 0.7 41.3091
0.6 0.8 43.2113
0.6 0.9 44.3303
0.6 1 44.7147
0.6 1.1 44.3796
0.6 1.2 43.3063
0.6 1.3 41.4426
0.6 1.4 38.7057
0.6 1.5 34.9887
0.6 1.6 30.1774
0.6 1.7 24.1843
0.6 1.8 17.0073
0.6 1.9 8.81186
0.6 2 0

0.7 0 0
0.7 0.1 7.00016
0.7 0.2 13.6239
0.7 0.3 19.5804
0.7 0.4 24.7067
0.7 0.5 28.9476
0.7 0.6 32.3176
0.7 0.7 34.8644
0.7 0.8 36.6432
0.7 0.9 37.7013
0.7 1 38.0686
0.7 1.1 37.7544
0.7 1.2 36.7456
0.7 1.3 35.0084
0.7 1.4 32.4921
0.7 1.5 29.1384
0.7 1.6 24.8972
0.7 1.7 19.7523
0.7 1.8 13.7578
0.7 1.9 7.07659
0.7 2 0

0.8 0 0
0.8 0.1 5.66497
0.8 0.2 11.0793
0.8 0.3 16.0303
0.8 0.4 20.3766
0.8 0.5 24.0455
0.8 0.6 27.0155
0.8 0.7 29.2957
0.8 0.8 30.9084
0.8 0.9 31.8769
0.8 1 32.2168
0.8 1.1 31.9324
0.8 1.2 31.0154
0.8 1.3 29.4461
0.8 1.4 27.1977
0.8 1.5 24.2448
0.8 1.6 20.5757
0.8 1.7 16.2099
0.8 1.8 11.2192
0.8 1.9 5.74479
0.8 2 0

0.9 0 0
0.9 0.1 4.61054
0.9 0.2 9.04697
0.9 0.3 13.1508
0.9 0.4 16.805
0.9 0.5 19.9362
0.9 0.6 22.5071
0.9 0.7 24.5056
0.9 0.8 25.9337
0.9 0.9 26.7983
0.9 1 27.105
0.9 1.1 26.8548
0.9 1.2 26.0425
0.9 1.3 24.6585
0.9 1.4 22.6923
0.9 1.5 20.1387
0.9 1.6 17.0073
0.9 1.7 13.3333
0.9 1.8 9.18913
0.9 1.9 4.69163
0.9 2 0

1 0 0
1 0.1 3.76051
1 0.2 7.39627
1 0.3 10.7871
1 0.4 13.8378
1 0.5 16.4812
1 0.6 18.6753
1 0.7 20.3977
1 0.8 21.6387
1 0.9 22.3952
1 1 22.6665
1 1.1 22.4511
1 1.2 21.7464
1 1.3 20.5491
1 1.4 18.8587
1 1.5 16.6818
1 1.6 14.0382
1 1.7 10.9679
1 1.8 7.53709
1 1.9 3.84083
1 2 0

1.1 0 0
1.1 0.1 3.06493
1.1 0.2 6.03851
1.1 0.3 8.82835
1.1 0.4 11.3575
1.1 0.5 13.5674
1.1 0.6 15.417
1.1 0.7 16.8802
1.1 0.8 17.9416
1.1 0.9 18.5925
1.1 1 18.8284
1.1 1.1 18.6465
1.1 1.2 18.0457
1.1 1.3 17.0266
1.1 1.4 15.5944
1.1 1.5 13.7613
1.1 1.6 11.5512
1.1 1.7 9.00309
1.1 1.8 6.17463
1.1 1.9 3.14257
1.1 2 0

1.2 0 0
1.2 0.1 2.48912
1.2 0.2 4.91039
1.2 0.3 7.19211
1.2 0.4 9.27241
1.2 0.5 11.1016
1.2 0.6 12.6425
1.2 0.7 13.8689
1.2 0.8 14.7632
1.2 0.9 15.3146
1.2 1 15.5164
1.2 1.1 15.3655
1.2 1.2 14.8614
1.2 1.3 14.0069
1.2 1.4 12.8098
1.2 1.5 11.2845
1.2 1.6 9.45502
1.2 1.7 7.35685
1.2 1.8 5.03872
1.2 1.9 2.56232
1.2 2 0

1.3 0 0
1.3 0.1 2.00768
1.3 0.2 3.96458
1.3 0.3 5.81484
1.3 0.4 7.50903
1.3 0.5 9.00594
1.3 0.6 10.2732
1.3 0.7 11.2865
1.3 0.8 12.0287
1.3 0.9 12.4883
1.3 1 12.6582
1.3 1.1 12.5351
1.3 1.2 12.1188
1.3 1.3 11.4132
1.3 1.4 10.4267
1.3 1.5 9.17383
1.3 1.6 7.67666
1.3 1.7 5.96608
1.3 1.8 4.08239
1.3 1.9 2.07487
1.3 2 0

1.4 0 0
1.4 0.1 1.60109
1.4 0.2 3.16415
1.4 0.3 4.64578
1.4 0.4 6.00685
1.4 0.5 7.21386
1.4 0.6 8.23957
1.4 0.7 9.0628
1.4 0.8 9.66792
1.4 0.9 10.0441
1.4 1 10.1844
1.4 1.1 10.0858
1.4 1.2 9.74821
1.4 1.3 9.17567
1.4 1.4 8.3763
1.4 1.5 7.36338
1.4 1.6 6.15613
1.4 1.7 4.78046
1.4 1.8 3.26905
1.4 1.9 1.66092
1.4 2 0

1.5 0 0
1.5 0.1 1.2537
1.5 0.2 2.47912
1.5 0.3 3.64295
1.5 0.4 4.71471
1.5 0.5 5.66782
1.5 0.6 6.48012
1.5 0.7 7.13396
1.5 0.8 7.61593
1.5 0.9 7.91648
1.5 1 8.02955
1.5 1.1 7.95225
1.5 1.2 7.68483
1.5 1.3 7.23083
1.5 1.4 6.59747
1.5 1.5 5.79613
1.5 1.6 4.84282
1.5 1.7 3.75852
1.5 1.8 2.56914
1.5 1.9 1.30503
1.5 2 0

1.6 0 0
1.6 0.1 0.952444
1.6 0.2 1.88429
1.6 0.3 2.77058
1.6 0.4 3.58825
1.6 0.5 4.31693
1.6 0.6 4.93931
1.6 0.7 5.44138
1.6 0.8 5.81228
1.6 0.9 6.04418
1.6 1 6.13201
1.6 1.1 6.0734
1.6 1.2 5.86859
1.6 1.3 5.52054
1.6 1.4 5.0352
1.6 1.5 4.42177
1.6 1.6 3.69293
1.6 1.7 2.86501
1.6 1.8 1.95784
1.6 1.9 0.99439
1.6 2 0

1.7 0 0
1.7 0.1 0.686076
1.7 0.2 1.35778
1.7 0.3 1.99731
1.7 0.4 2.58811
1.7 0.5 3.1154
1.7 0.6 3.56649
1.7 0.7 3.93095
1.7 0.8 4.20064
1.7 0.9 4.36957
1.7 1 4.4339
1.7 1.1 4.3918
1.7 1.2 4.24344
1.7 1.3 3.99113
1.7 1.4 3.63939
1.7 1.5 3.19511
1.7 1.6 2.6677
1.7 1.7 2.0691
1.7 1.8 1.41369
1.7 1.9 0.717962
1.7 2 0

1.8 0 0
1.8 0.1 0.444575
1.8 0.2 0.880037
1.8 0.3 1.29493
1.8 0.4 1.67854
1.8 0.5 2.02126
1.8 0.6 2.31476
1.8 0.7 2.55215
1.8 0.8 2.72799
1.8 0.9 2.83828
1.8 1 2.88043
1.8 1.1 2.85319
1.8 1.2 2.75671
1.8 1.3 2.59252
1.8 1.4 2.36367
1.8 1.5 2.07474
1.8 1.6 1.73194
1.8 1.7 1.34309
1.8 1.8 0.917547
1.8 1.9 0.465965
1.8 2 0

1.9 0 0
1.9 0.1 0.218763
1.9 0.2 0.433093
1.9 0.3 0.637375
1.9 0.4 0.826347
1.9 0.5 0.995263
1.9 0.6 1.14
1.9 0.7 1.25714
1.9 0.8 1.34395
1.9 0.9 1.39844
1.9 1 1.41929
1.9 1.1 1.40589
1.9 1.2 1.3583
1.9 1.3 1.27731
1.9 1.4 1.16444
1.9 1.5 1.02198
1.9 1.6 0.853023
1.9 1.7 0.661438
1.9 1.8 0.451834
1.9 1.9 0.22945
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.6539
0.1 0.2 69.0723
0.1 0.3 78.0176
0.1 0.4 82.7491
0.1 0.5 85.5161
0.1 0.6 87.2374
0.1 0.7 88.3341
0.1 0.8 89.0161
0.1 0.9 89.3925
0.1 1 89.5161
0.1 1.1 89.4027
0.1 1.2 89.0357
0.1 1.3 88.3616
0.1 1.4 87.2708
0.1 1.5 85.5526
0.1 1.6 82.7855
0.1 1.7 78.0505
0.1 1.8 69.0979
0.1 1.9 49.6685
0.1 2 0

0.2 0 0
0.2 0.1 29.5505
0.2 0.2 48.6302
0.2 0.3 60.2661
